id,nationality,age,days_since_first_stay,days_since_last_stay,market_segment,segment
769,PRT,NULL,1068,1068,Groups,Occasional Guests
770,PRT,NULL,1068,1068,Groups,Occasional Guests
771,PRT,54,1069,1069,Complementary,Low Spend Guests
772,PRT,50,1069,1069,Complementary,Low Spend Guests
773,PRT,NULL,1069,369,Complementary,Low Spend Guests
774,PRT,NULL,1069,1069,Complementary,Low Spend Guests
775,PRT,53,1069,1069,Complementary,Low Spend Guests
776,BRA,60,1071,1071,Groups,Seasonal Spenders
778,PRT,60,1068,1068,Groups,Occasional Guests
779,FRA,65,1072,1072,Travel Agent/Operator,Occasional Guests
781,PRT,52,1069,1069,Groups,Occasional Guests
782,PRT,59,1069,1069,Groups,Occasional Guests
783,PRT,45,1069,1069,Groups,Occasional Guests
784,PRT,31,1069,1069,Groups,Occasional Guests
785,ESP,58,1068,1068,Groups,Low Spend Guests
786,ESP,37,1071,1071,Travel Agent/Operator,Occasional Guests
787,PRT,48,1069,1069,Groups,Occasional Guests
788,ESP,54,1069,1069,Direct,Occasional Guests
789,PRT,54,1068,1068,Direct,Occasional Guests
790,PRT,54,1069,1069,Groups,Occasional Guests
791,PRT,54,1069,1069,Groups,Occasional Guests
792,PRT,55,1068,24,Direct,Frequent Guests
793,MAR,13,1069,1069,Direct,Occasional Guests
796,MAR,53,1069,1069,Direct,Occasional Guests
799,PRT,30,1069,1069,Groups,Occasional Guests
800,PRT,50,1069,209,Corporate,Frequent Guests
801,PRT,42,1068,1068,Other,Low Spend Guests
802,PRT,54,1069,1069,Groups,Occasional Guests
804,DEU,33,1069,1067,Other,Seasonal Spenders
805,DEU,33,1069,1067,Other,Seasonal Spenders
807,DEU,53,1069,1067,Other,Seasonal Spenders
809,DEU,43,1069,1067,Other,Seasonal Spenders
811,DEU,43,1069,1067,Other,Seasonal Spenders
813,PRT,54,1069,1069,Other,Occasional Guests
815,PRT,37,1068,1068,Groups,Low Spend Guests
816,FRA,68,1072,1072,Travel Agent/Operator,Occasional Guests
818,FIN,65,1070,1070,Other,Occasional Guests
819,DEU,59,1071,1071,Travel Agent/Operator,Occasional Guests
821,PRT,56,1069,1069,Groups,Occasional Guests
822,PRT,36,1068,1068,Groups,Occasional Guests
823,PRT,48,1067,943,Direct,Occasional Guests
824,PRT,64,1069,1069,Groups,Occasional Guests
825,ITA,44,1068,1068,Travel Agent/Operator,Occasional Guests
830,PRT,53,1068,273,Other,Frequent Guests
833,PRT,65,1068,1068,Groups,Occasional Guests
836,PRT,60,1069,1069,Groups,Occasional Guests
838,PRT,51,1069,1069,Direct,Occasional Guests
839,ESP,41,1068,1068,Travel Agent/Operator,Occasional Guests
840,FRA,32,1067,1067,Travel Agent/Operator,Occasional Guests
842,CHE,59,1067,1067,Other,Occasional Guests
844,PRT,47,1066,167,Corporate,Frequent Guests
845,PRT,30,1066,1066,Direct,Low Spend Guests
846,SWE,33,1069,1069,Travel Agent/Operator,Occasional Guests
848,PRT,43,1066,1066,Travel Agent/Operator,Low Spend Guests
851,PRT,NULL,1075,1075,Direct,Seasonal Spenders
852,PRT,45,1068,1068,Direct,Occasional Guests
853,PRT,73,1067,1067,Direct,Occasional Guests
855,PRT,75,1067,1067,Direct,Seasonal Spenders
857,PRT,36,1066,1066,Direct,Occasional Guests
858,MOZ,41,1075,1075,Direct,Seasonal Spenders
859,GBR,34,1067,1067,Travel Agent/Operator,Occasional Guests
861,PRT,NULL,1075,1075,Direct,Seasonal Spenders
862,PRT,31,1067,1067,Direct,Occasional Guests
863,PRT,NULL,1067,1067,Complementary,Low Spend Guests
864,DEU,24,1067,1067,Direct,Occasional Guests
866,MOZ,32,1075,1075,Direct,Seasonal Spenders
867,PRT,23,1066,1066,Travel Agent/Operator,Occasional Guests
868,PRT,42,1068,1068,Direct,Seasonal Spenders
872,PRT,NULL,1067,1067,Other,Occasional Guests
873,KOR,49,1067,1067,Other,Occasional Guests
877,PRT,80,1067,1067,Direct,Occasional Guests
878,ITA,56,1066,1066,Direct,Occasional Guests
880,ITA,54,1066,1066,Direct,Occasional Guests
882,FRA,28,1067,1067,Travel Agent/Operator,Occasional Guests
884,ESP,55,1068,1068,Direct,Occasional Guests
885,PRT,25,1067,1067,Direct,Occasional Guests
886,PRT,68,1067,1067,Travel Agent/Operator,Occasional Guests
888,PRT,69,1066,1066,Travel Agent/Operator,Occasional Guests
890,FRA,37,1065,1065,Corporate,Occasional Guests
891,PRT,46,1064,930,Corporate,Occasional Guests
892,PRT,45,1065,1065,Corporate,Occasional Guests
893,NLD,49,1067,1067,Travel Agent/Operator,Occasional Guests
895,KOR,46,1064,1064,Other,Occasional Guests
900,FRA,26,1065,1065,Travel Agent/Operator,Occasional Guests
902,GBR,40,1066,1066,Other,Occasional Guests
904,FRA,38,1065,1065,Travel Agent/Operator,Occasional Guests
906,FRA,57,1065,1065,Travel Agent/Operator,Occasional Guests
908,FRA,28,1064,1064,Direct,Occasional Guests
909,PRT,32,1063,1063,Other,Low Spend Guests
910,FRA,43,1063,1063,Direct,Occasional Guests
911,FRA,37,1063,1063,Direct,Occasional Guests
912,DEU,56,1069,1069,Travel Agent/Operator,Occasional Guests
914,DEU,57,1065,1065,Direct,Occasional Guests
915,ESP,49,1063,1063,Corporate,Low Spend Guests
916,PRT,44,1062,1062,Complementary,Low Spend Guests
917,USA,63,1062,1062,Other,Low Spend Guests
919,PRT,NULL,1063,1063,Travel Agent/Operator,Occasional Guests
920,FRA,33,1064,1064,Other,Occasional Guests
921,PRT,19,1062,1034,Corporate,Occasional Guests
923,PRT,28,1063,1063,Complementary,Low Spend Guests
925,PRT,45,1062,1062,Other,Low Spend Guests
926,GBR,38,1063,1063,Other,Occasional Guests
928,DEU,41,1065,1065,Travel Agent/Operator,Occasional Guests
929,ESP,56,1064,1064,Direct,Occasional Guests
930,FRA,49,1063,1063,Travel Agent/Operator,Occasional Guests
932,FRA,28,1062,1062,Direct,Occasional Guests
933,FRA,37,1062,1062,Groups,Occasional Guests
934,PRT,57,1062,1062,Direct,Occasional Guests
935,ESP,37,1063,1063,Travel Agent/Operator,Occasional Guests
936,FRA,56,1064,1064,Travel Agent/Operator,Occasional Guests
938,FRA,58,1064,1064,Travel Agent/Operator,Occasional Guests
940,PRT,24,1062,1062,Direct,Occasional Guests
942,FRA,30,1062,1062,Other,Occasional Guests
944,PRT,42,1061,1061,Travel Agent/Operator,Low Spend Guests
946,PRT,NULL,1062,1062,Direct,Low Spend Guests
948,PRT,52,1061,1061,Corporate,Occasional Guests
949,PRT,46,1060,1060,Direct,Low Spend Guests
950,PRT,45,1061,1061,Corporate,Occasional Guests
951,PRT,41,1061,1061,Corporate,Occasional Guests
953,DEU,59,1061,1061,Other,Occasional Guests
955,PRT,44,1061,1061,Corporate,Occasional Guests
957,PRT,42,1060,1060,Direct,Low Spend Guests
958,PRT,NULL,1061,1061,Corporate,Occasional Guests
960,PRT,48,1061,1061,Corporate,Occasional Guests
961,PRT,51,769,769,Travel Agent/Operator,Seasonal Spenders
962,PRT,NULL,1061,1061,Corporate,Occasional Guests
963,PRT,51,1061,1061,Corporate,Occasional Guests
965,DEU,70,1065,1065,Travel Agent/Operator,Seasonal Spenders
967,PRT,70,1061,1061,Corporate,Occasional Guests
968,PRT,NULL,1060,1060,Direct,Low Spend Guests
969,PRT,51,1062,1062,Direct,Occasional Guests
970,TUN,26,1062,1062,Travel Agent/Operator,Occasional Guests
972,FRA,27,1060,1060,Direct,Occasional Guests
974,KOR,64,1060,1060,Corporate,Occasional Guests
975,FIN,56,1060,1060,Corporate,Occasional Guests
976,CHE,61,1059,1059,Corporate,Low Spend Guests
977,CHN,54,1062,1062,Corporate,Seasonal Spenders
978,PRT,NULL,1059,1059,Corporate,Occasional Guests
979,FRA,63,1061,1061,Travel Agent/Operator,Occasional Guests
981,PRT,27,1061,1061,Travel Agent/Operator,Occasional Guests
983,FRA,66,1060,1060,Corporate,Occasional Guests
985,DEU,63,1061,1061,Other,Occasional Guests
987,PRT,47,1059,1010,Direct,Occasional Guests
989,DNK,62,1062,1062,Corporate,Seasonal Spenders
990,FRA,56,1062,1062,Corporate,Seasonal Spenders
991,GRC,65,1061,1061,Corporate,Seasonal Spenders
993,FRA,60,1060,1060,Corporate,Occasional Guests
994,BRA,49,1062,1062,Corporate,Seasonal Spenders
995,POL,31,1059,1059,Direct,Occasional Guests
998,ITA,48,1060,1060,Other,Occasional Guests
1000,GBR,35,1060,1060,Other,Occasional Guests
1002,NOR,56,1060,1060,Corporate,Occasional Guests
1003,PRT,NULL,1059,1059,Other,Low Spend Guests
1004,PRT,30,1061,1061,Other,Occasional Guests
1006,GBR,55,1061,1061,Travel Agent/Operator,Occasional Guests
1008,ITA,47,1060,1060,Other,Seasonal Spenders
1010,BRA,69,1062,1062,Corporate,Occasional Guests
1011,ISR,54,1061,1061,Direct,Occasional Guests
1013,USA,61,1060,1060,Corporate,Seasonal Spenders
1014,FRA,63,1058,1058,Direct,Occasional Guests
1016,FRA,60,1058,1058,Other,Low Spend Guests
1018,FRA,27,1062,1062,Travel Agent/Operator,Occasional Guests
1020,FRA,50,1060,1060,Travel Agent/Operator,Occasional Guests
1022,FRA,61,1062,1062,Travel Agent/Operator,Occasional Guests
1024,PRT,NULL,1060,1060,Travel Agent/Operator,Occasional Guests
1026,CHN,54,1058,1058,Other,Occasional Guests
1029,DEU,51,1062,1062,Other,Occasional Guests
1031,PRT,NULL,1060,1060,Other,Occasional Guests
1032,FRA,61,1059,1059,Direct,Occasional Guests
1034,FRA,26,1059,1059,Direct,Occasional Guests
1035,DEU,45,1062,1062,Travel Agent/Operator,Occasional Guests
1037,AUT,57,1060,1060,Corporate,Seasonal Spenders
1039,SWE,29,1060,1060,Other,Occasional Guests
1040,POL,67,1061,1061,Corporate,Seasonal Spenders
1041,NLD,29,1060,1060,Travel Agent/Operator,Occasional Guests
1043,PRT,37,1061,1061,Direct,Occasional Guests
1045,PRT,35,1059,1059,Direct,Occasional Guests
1047,DEU,69,1057,1057,Other,Occasional Guests
1049,DEU,69,1059,1059,Travel Agent/Operator,Occasional Guests
1051,PRT,NULL,1057,1057,Direct,Low Spend Guests
1052,PRT,30,1057,1057,Direct,Low Spend Guests
1053,PRT,NULL,1057,1057,Direct,Occasional Guests
1057,ESP,46,1059,1059,Direct,Occasional Guests
1061,ITA,49,1059,1059,Direct,Occasional Guests
1063,ITA,46,1058,1058,Travel Agent/Operator,Occasional Guests
1065,ITA,49,1058,1058,Travel Agent/Operator,Occasional Guests
1067,PRT,40,1059,1059,Other,Seasonal Spenders
1069,CAN,47,1060,1060,Other,Occasional Guests
1070,PRT,51,1058,1058,Direct,Occasional Guests
1073,PRT,51,1058,1058,Direct,Seasonal Spenders
1075,BRA,45,1058,1058,Other,Occasional Guests
1077,PRT,NULL,1057,1057,Direct,Low Spend Guests
1078,BRA,21,1058,1058,Travel Agent/Operator,Occasional Guests
1081,FRA,55,1058,1058,Travel Agent/Operator,Occasional Guests
1084,FRA,13,1058,1058,Travel Agent/Operator,Occasional Guests
1087,BRA,47,1058,1058,Travel Agent/Operator,Occasional Guests
1088,DEU,60,1056,1056,Other,Low Spend Guests
1089,GBR,38,1058,1058,Travel Agent/Operator,Occasional Guests
1090,BRA,51,1056,1056,Direct,Occasional Guests
1093,FRA,51,1058,1058,Direct,Occasional Guests
1094,FRA,50,1058,1058,Direct,Seasonal Spenders
1095,FRA,32,1058,1058,Travel Agent/Operator,Occasional Guests
1097,CHN,14,1057,1057,Travel Agent/Operator,Occasional Guests
1100,MYS,38,1059,1059,Other,Occasional Guests
1102,FRA,28,1056,1056,Direct,Low Spend Guests
1103,ITA,50,1057,1057,Direct,Occasional Guests
1105,FRA,39,1058,1058,Travel Agent/Operator,Occasional Guests
1107,ITA,78,1057,1057,Direct,Seasonal Spenders
1108,CHE,55,1058,1058,Travel Agent/Operator,Occasional Guests
1110,FRA,29,1059,1059,Travel Agent/Operator,Occasional Guests
1114,AUT,64,1059,1059,Groups,Occasional Guests
1116,AUT,49,1059,1059,Groups,Occasional Guests
1118,AUT,56,1059,1059,Groups,Occasional Guests
1120,AUT,68,1059,1059,Groups,Occasional Guests
1122,AUT,57,1059,1059,Groups,Occasional Guests
1124,AUT,30,1059,1059,Groups,Occasional Guests
1126,AUT,58,1059,1059,Groups,Occasional Guests
1128,PRT,23,1056,341,Direct,Frequent Guests
1130,PRT,43,1057,824,Direct,Occasional Guests
1131,AUT,64,1059,1059,Groups,Occasional Guests
1133,AUT,55,1059,1059,Groups,Occasional Guests
1135,AUT,60,1059,1059,Groups,Occasional Guests
1137,AUT,56,1059,1059,Groups,Occasional Guests
1139,AUT,51,1059,1059,Groups,Low Spend Guests
1140,AUT,55,1059,1059,Groups,Low Spend Guests
1141,AUT,67,1059,1059,Groups,Occasional Guests
1143,AUT,63,1059,1059,Groups,Occasional Guests
1145,AUT,61,1059,1059,Groups,Occasional Guests
1147,AUT,75,1059,1059,Groups,Occasional Guests
1149,EGY,68,1056,1056,Direct,Occasional Guests
1151,AUT,55,1059,1059,Groups,Occasional Guests
1152,AUT,62,1059,1059,Groups,Low Spend Guests
1153,AUT,59,1059,1059,Groups,Occasional Guests
1155,AUT,55,1059,1059,Groups,Occasional Guests
1157,AUT,62,1059,1059,Groups,Occasional Guests
1159,AUT,55,1059,1059,Groups,Occasional Guests
1161,PRT,NULL,1059,1059,Groups,Occasional Guests
1163,AUT,21,1059,1059,Groups,Occasional Guests
1165,AUT,67,1059,1059,Groups,Occasional Guests
1167,AUT,56,1059,1059,Groups,Occasional Guests
1169,AUT,59,1059,1059,Groups,Occasional Guests
1171,AUT,60,1059,1059,Groups,Occasional Guests
1173,AUT,49,1059,1059,Groups,Occasional Guests
1174,DEU,63,1059,1059,Groups,Occasional Guests
1177,AUT,67,1059,1059,Groups,Occasional Guests
1179,AUT,48,1059,1059,Groups,Occasional Guests
1181,AUT,56,1059,1059,Groups,Occasional Guests
1182,AUT,62,1059,1059,Groups,Occasional Guests
1184,AUT,49,1059,1059,Groups,Occasional Guests
1186,AUT,55,1059,1059,Groups,Occasional Guests
1188,AUT,57,1059,1059,Groups,Occasional Guests
1189,AUT,76,1059,1059,Groups,Occasional Guests
1190,PRT,NULL,1056,1056,Direct,Low Spend Guests
1191,CHN,42,1057,1057,Travel Agent/Operator,Occasional Guests
1194,PRT,26,1057,1057,Direct,Low Spend Guests
1195,ITA,47,1057,1057,Direct,Occasional Guests
1198,FRA,71,1058,1058,Other,Occasional Guests
1200,DEU,37,1057,1057,Travel Agent/Operator,Occasional Guests
1202,FRA,77,1058,1058,Other,Occasional Guests
1204,GBR,28,1057,1057,Travel Agent/Operator,Occasional Guests
1206,FRA,31,1057,1057,Travel Agent/Operator,Occasional Guests
1209,DEU,38,1056,1056,Other,Occasional Guests
1210,PRT,37,1056,1056,Other,Occasional Guests
1212,BEL,64,1055,1055,Direct,Low Spend Guests
1213,BEL,46,1057,1057,Travel Agent/Operator,Occasional Guests
1215,BEL,46,1058,1058,Direct,Seasonal Spenders
1217,BEL,20,1058,1058,Direct,Occasional Guests
1219,BEL,46,1058,1058,Direct,Seasonal Spenders
1221,BEL,14,1058,1058,Direct,Occasional Guests
1223,FRA,47,1058,1058,Other,Occasional Guests
1224,FRA,59,1058,1058,Travel Agent/Operator,Occasional Guests
1227,PRT,65,1055,1055,Direct,Low Spend Guests
1229,NLD,35,1058,1058,Other,Occasional Guests
1231,PRT,25,1056,1056,Direct,Occasional Guests
1232,PRT,46,1055,951,Corporate,Occasional Guests
1233,HRV,40,1055,1055,Direct,Low Spend Guests
1234,PRT,70,1055,1055,Corporate,Occasional Guests
1235,ESP,40,1054,1054,Direct,Low Spend Guests
1236,FRA,23,1056,1056,Travel Agent/Operator,Occasional Guests
1238,NLD,45,1057,1057,Other,Occasional Guests
1241,FRA,51,1057,1057,Direct,Seasonal Spenders
1245,JPN,55,1056,1056,Other,Occasional Guests
1248,NLD,41,1054,1054,Other,Low Spend Guests
1249,NLD,49,1054,1054,Other,Low Spend Guests
1250,NLD,43,1054,1054,Other,Low Spend Guests
1252,DEU,56,1058,1058,Travel Agent/Operator,Occasional Guests
1254,NLD,64,1060,1060,Travel Agent/Operator,Occasional Guests
1256,NLD,67,1060,1060,Travel Agent/Operator,Occasional Guests
1258,NLD,63,1060,1060,Travel Agent/Operator,Occasional Guests
1260,PRT,74,1058,1058,Travel Agent/Operator,Occasional Guests
1261,ESP,58,1057,1057,Other,Occasional Guests
1263,PRT,36,1055,1055,Direct,Occasional Guests
1265,FRA,52,1057,1057,Other,Occasional Guests
1267,PRT,58,1055,1055,Corporate,Occasional Guests
1268,PRT,NULL,1055,1055,Corporate,Seasonal Spenders
1269,FRA,43,1053,1053,Other,Low Spend Guests
1271,FRA,50,1055,1055,Travel Agent/Operator,Occasional Guests
1273,PRT,54,1053,1053,Complementary,Low Spend Guests
1275,BEL,16,1057,1057,Travel Agent/Operator,Occasional Guests
1277,BEL,46,1057,1057,Travel Agent/Operator,Occasional Guests
1279,FRA,30,1055,1055,Travel Agent/Operator,Occasional Guests
1280,PRT,60,1054,1054,Travel Agent/Operator,Occasional Guests
1282,PRT,53,1053,1053,Direct,Low Spend Guests
1283,BRA,52,1057,1057,Other,Seasonal Spenders
1284,PRT,31,1053,1053,Other,Low Spend Guests
1286,ITA,43,1052,1052,Corporate,Occasional Guests
1287,ITA,36,1052,1052,Corporate,Occasional Guests
1288,DEU,35,1054,1054,Travel Agent/Operator,Occasional Guests
1290,AGO,57,1052,265,Direct,Frequent Guests
1292,ITA,43,1052,1052,Corporate,Occasional Guests
1293,ITA,63,1052,1052,Corporate,Occasional Guests
1294,GBR,65,1054,1054,Travel Agent/Operator,Occasional Guests
1297,PRT,32,1053,1053,Other,Occasional Guests
1299,FRA,58,1053,1053,Other,Seasonal Spenders
1301,FRA,54,1053,1053,Other,Occasional Guests
1303,BEL,44,1053,1053,Other,Occasional Guests
1305,FRA,67,1054,1054,Travel Agent/Operator,Occasional Guests
1307,DEU,50,1054,1054,Other,Occasional Guests
1308,FRA,19,1054,1054,Travel Agent/Operator,Occasional Guests
1311,FRA,59,1054,1054,Travel Agent/Operator,Occasional Guests
1312,FRA,43,1053,1053,Travel Agent/Operator,Occasional Guests
1314,DEU,61,1058,1058,Travel Agent/Operator,Occasional Guests
1315,FIN,50,1053,1053,Direct,Occasional Guests
1316,PRT,49,1053,1053,Direct,Occasional Guests
1317,PRT,NULL,1052,1052,Direct,Occasional Guests
1318,PRT,NULL,1052,1052,Direct,Occasional Guests
1319,PRT,NULL,1052,1052,Direct,Low Spend Guests
1321,FRA,29,1053,1053,Travel Agent/Operator,Occasional Guests
1323,PRT,32,1052,1052,Direct,Low Spend Guests
1325,PRT,28,1052,1052,Direct,Occasional Guests
1326,ESP,51,1052,1052,Other,Low Spend Guests
1330,FRA,40,1053,1053,Direct,Occasional Guests
1332,PRT,56,1053,1053,Direct,Occasional Guests
1334,MYS,36,1053,1053,Direct,Occasional Guests
1335,PRT,22,1052,1052,Other,Occasional Guests
1337,PRT,21,1052,1052,Direct,Occasional Guests
1339,PRT,30,1057,1057,Other,Occasional Guests
1340,PRT,NULL,1052,1052,Direct,Occasional Guests
1341,FRA,44,1052,1052,Other,Occasional Guests
1343,BEL,44,1053,1053,Other,Occasional Guests
1344,PRT,NULL,1052,1052,Other,Low Spend Guests
1345,CHE,32,1054,1054,Other,Occasional Guests
1346,NLD,38,1059,1059,Other,Seasonal Spenders
1348,PRT,NULL,1054,1054,Travel Agent/Operator,Occasional Guests
1351,PRT,29,1052,1052,Direct,Occasional Guests
1352,PRT,24,1052,1052,Direct,Low Spend Guests
1354,PRT,26,1052,1052,Direct,Occasional Guests
1356,PRT,37,1052,1052,Direct,Low Spend Guests
1358,PRT,36,1053,1053,Direct,Occasional Guests
1359,PRT,27,1052,1052,Direct,Low Spend Guests
1361,PRT,25,1053,1053,Travel Agent/Operator,Occasional Guests
1363,FRA,42,1053,1053,Direct,Occasional Guests
1365,FRA,54,1053,1053,Travel Agent/Operator,Occasional Guests
1367,PRT,NULL,1051,1051,Travel Agent/Operator,Low Spend Guests
1368,BRA,43,1051,1050,Direct,Seasonal Spenders
1372,JPN,7,1052,1052,Other,Occasional Guests
1376,ESP,54,1053,1053,Other,Occasional Guests
1380,PRT,37,1052,1052,Other,Occasional Guests
1381,NLD,35,1053,1053,Direct,Occasional Guests
1383,ROU,41,1053,1053,Travel Agent/Operator,Occasional Guests
1385,DEU,23,1053,1053,Travel Agent/Operator,Occasional Guests
1387,FRA,34,1054,1054,Other,Occasional Guests
1388,FRA,65,1053,1053,Travel Agent/Operator,Occasional Guests
1390,PRT,NULL,1052,1052,Direct,Occasional Guests
1391,ESP,64,1055,1055,Other,Seasonal Spenders
1394,NLD,32,1053,1053,Other,Occasional Guests
1396,PRT,56,1053,1053,Travel Agent/Operator,Occasional Guests
1398,DEU,28,1055,1055,Travel Agent/Operator,Occasional Guests
1401,CHE,22,1053,1053,Other,Occasional Guests
1406,USA,53,1053,1053,Travel Agent/Operator,Occasional Guests
1408,USA,55,1052,1052,Other,Occasional Guests
1410,CHE,33,1053,1053,Other,Occasional Guests
1411,ITA,57,1053,1027,Other,Seasonal Spenders
1412,FRA,52,1052,1052,Travel Agent/Operator,Occasional Guests
1414,FRA,48,1052,1052,Travel Agent/Operator,Occasional Guests
1416,PRT,NULL,1050,1050,Corporate,Low Spend Guests
1417,DEU,10,1052,1052,Travel Agent/Operator,Occasional Guests
1419,FRA,69,1054,1054,Travel Agent/Operator,Seasonal Spenders
1423,FRA,35,1052,1052,Other,Occasional Guests
1425,DNK,14,1050,1050,Other,Occasional Guests
1427,PRT,47,1053,1053,Travel Agent/Operator,Occasional Guests
1429,FRA,42,1052,1052,Other,Occasional Guests
1431,PRT,27,1051,1051,Direct,Occasional Guests
1433,BEL,13,1053,1053,Travel Agent/Operator,Occasional Guests
1435,PRT,38,1052,1052,Direct,Occasional Guests
1437,FRA,29,1052,1052,Travel Agent/Operator,Occasional Guests
1439,FRA,55,1051,1051,Direct,Occasional Guests
1441,FRA,51,1049,382,Corporate,Other
1442,FRA,28,1051,1051,Travel Agent/Operator,Occasional Guests
1444,USA,71,1050,1050,Direct,Occasional Guests
1445,FRA,60,1052,1052,Travel Agent/Operator,Occasional Guests
1447,FRA,20,1051,1051,Travel Agent/Operator,Occasional Guests
1448,FRA,51,1051,1051,Travel Agent/Operator,Occasional Guests
1451,PRT,64,1050,966,Complementary,Low Spend Guests
1452,FRA,64,1052,1052,Travel Agent/Operator,Occasional Guests
1454,FRA,52,1051,1051,Travel Agent/Operator,Occasional Guests
1456,GBR,58,1051,1051,Travel Agent/Operator,Occasional Guests
1458,GBR,56,1050,1050,Travel Agent/Operator,Occasional Guests
1459,ROU,38,1049,1049,Other,Low Spend Guests
1461,PRT,68,1049,1049,Other,Low Spend Guests
1463,PRT,63,1051,1051,Other,Occasional Guests
1466,AUT,28,1054,1054,Travel Agent/Operator,Seasonal Spenders
